id,name,slug,source
104563,Paykov M.,paykov-mikhail,sofascore
158524,Yoshimura K.,yoshimura-kazuhiro,sofascore
182759,Lakeev V.,lakeev-vasily,sofascore
195023,Groth J / Sternberg K,groth-j-sternberg-k,sofascore
182787,Burov V / Lakeev V,burov-v-lakeev-v,sofascore
76921,Tikhomirova A.,tikhomirova-anna,sofascore
131632,Sato H.,sato-hitomi,sofascore
159920,Hirano S / Morizono M,hirano-s-morizono-m,sofascore
104611,Maeda M / Mori S,maeda-m-mori-s,sofascore
159902,Lee S.,lee-seul,sofascore
141656,Yoo E.,yoo-eunchong,sofascore
182795,Duran M / Robles A,duran-m-robles-a,sofascore
157290,Jeon J / Yang H,jeon-j-yang-h,sofascore
104479,Lee E.,lee-eunhee,sofascore
197988,Yoon S.,yoon-sunae,sofascore
147926,Hayata H.,hayata-hina,sofascore
197989,Moon H.,moon-hyunjung,sofascore
76835,Han J.,han-justin,sofascore
148016,Desai H.,desai-harmeet,sofascore
104623,Desai H / Ghosh S,desai-h-ghosh-s,sofascore
147994,Devos R / Nuytinck C,devos-r-nuytinck-c,sofascore
158520,Yang H.,yang-heng-wei,sofascore
157256,Sun C.,sun-chia-hung,sofascore
98267,Takakiwa T.,takakiwa-taku,sofascore
157260,Wen W.,wen-wei-chieh,sofascore
104573,Chih-Chi Wu.,wu-chih-chi,sofascore
103151,Chen F.,chen-feng,sofascore
182739,Choi J.,choi-jeongmin,sofascore
200084,Chen F / Chew Z Y C,chen-f-chew-z-y-c,sofascore
200085,Apolonia T / Tan R,apolonia-t-tan-r,sofascore
200086,HO K K / Liventsov A,ho-k-k-liventsov-a,sofascore
159932,Muramatsu Y / Shiono M,muramatsu-y-shiono-m,sofascore
190378,WU Z / Yang Z,wu-z-yang-z,sofascore
200087,Kallberg A / Gerell P,kallberg-a-gerell-p,sofascore
159884,Yang T.,yang-tzu-yi,sofascore
200088,LAM Y L / Zhu C,lam-y-l-zhu-c,sofascore
200089,Akerstrom F / Karlsson M,akerstrom-f-karlsson-m,sofascore
141684,Ma L / Xu X,ma-l-xu-x,sofascore
200090,Jang W / Park J,jang-w-park-j,sofascore
200091,Fang B / Yan A,fang-b-yan-a,sofascore
200092,Oikawa M / Sambe K,oikawa-m-sambe-k,sofascore
200093,FAN Z / Shang K,fan-z-shang-k,sofascore
200094,Bollmeier N / Tikhomirova A,bollmeier-n-tikhomirova-a,sofascore
157282,Ding N / Liu S,ding-n-liu-s,sofascore
200095,LIU F / WU Y,liu-f-wu-y,sofascore
200096,SEO H / YU S,seo-h-yu-s,sofascore
200083,Hamamoto Y / Kato M,hamamoto-y-kato-m,sofascore
157280,Chen M / Zhu Y,chen-m-zhu-y,sofascore
200097,Kitaoka E / Shoji Y,kitaoka-e-shoji-y,sofascore
200098,DOO H K / Jiang H,doo-h-k-jiang-h,sofascore
200099,LEE H C / Tie Y,lee-h-c-tie-y,sofascore
158474,LEE S / Lee Z,lee-s-lee-z,sofascore
200101,Shang K.,shang-kun,sofascore
200100,Ranefur E.,ranefur-elias,sofascore
200621,Oya H.,oya-hidetoshi,sofascore
158510,Kim D.,kim-daewoo,sofascore
158502,Tsuboi Y.,tsuboi-yuma,sofascore
141634,Flore T.,flore-tristan,sofascore
158516,Cho S.,cho-seungmin,sofascore
200659,Kizukuri Y.,kizukuri-yuto,sofascore
200660,Park J.,park-jeongwoo,sofascore
200678,DAS A / Das M,das-a-das-m,sofascore
200679,Balazova B / Meshref D,balazova-b-meshref-d,sofascore
200680,Hwang J / Seo H,hwang-j-seo-h,sofascore
200681,Hayata H / Sato H,hayata-h-sato-h,sofascore
200682,LEE S / Song M,lee-s-song-m,sofascore
200683,KIM J / Kim M,kim-j-kim-m,sofascore
141650,Kim M.,kim-min-hee,sofascore
200674,Yeongeun AN.,an-yeongeun,sofascore
200675,Kim J.,kim-jiho,sofascore
200676,Song M.,song-maeum,sofascore
200677,Kang D.,kang-dayeon,sofascore
200661,Suzuki R.,suzuki-rika,sofascore
200663,Gerell P / Karlsson M,gerell-p-karlsson-m,sofascore
200664,Cheon M / Joo S,cheon-m-joo-s,sofascore
200665,Apolonia T / Assar O,apolonia-t-assar-o,sofascore
200666,LI P / Mengel S,li-p-mengel-s,sofascore
159924,Ouaiche S / Salifou A-K,ouaiche-s-salifou-a-k,sofascore
200667,Mizutani J / Yoshida M,mizutani-j-yoshida-m,sofascore
200668,KIM D / Seo H,kim-d-seo-h,sofascore
200669,Jang W / Seo J,jang-w-seo-j,sofascore
200670,Brossier B / Flore T,brossier-b-flore-t,sofascore
200671,Niwa K / Yoshimura M,niwa-k-yoshimura-m,sofascore
200672,Ghosh S / Karia D,ghosh-s-karia-d,sofascore
200673,CHO S / Kim M,cho-s-kim-m,sofascore
104547,Machi A.,machi-asuka,sofascore
200662,Cheon M.,cheon-min-hyuck,sofascore
148018,Hon Ming Li.,li-hon-ming,sofascore
24899,Saka S.,saka-suraju,sofascore
203620,GU Y / MU Z,gu-y-mu-z,sofascore
203619,Kim S.,kim-song-i,sofascore
203626,HO K K / Lam S H,ho-k-k-lam-s-h,sofascore
203627,Brossier B / Hachard A,brossier-b-hachard-a,sofascore
203628,Choe I / Pak S H,choe-i-pak-s-h,sofascore
203629,Fang B / Zhu L,fang-b-zhu-l,sofascore
203630,Jung Y / Lee S,jung-y-lee-s,sofascore
203631,KIM M / Lim J,kim-m-lim-j,sofascore
203632,Freitas M / Lundqvist J,freitas-m-lundqvist-j,sofascore
192229,MA L / Zhang J,ma-l-zhang-j,sofascore
195016,Idowu S / Saka S,idowu-s-saka-s,sofascore
203633,Ovtcharov D / Samsonov V,ovtcharov-d-samsonov-v,sofascore
183695,Fan Z / Xu X,fan-z-xu-x,sofascore
203621,Jong U.,jong-un-ju,sofascore
203622,Choe H.,choe-hyon-hwa,sofascore
203624,Zhu L.,zhu-linfeng,sofascore
203623,Kang W.,kang-wi-hun,sofascore
103159,Hu Li.,li-hu,sofascore
203634,Chen M / Liu S,chen-m-liu-s,sofascore
203635,LAM Y L / LI C W,lam-y-l-li-c-w,sofascore
203636,Choi H / Jung Y,choi-h-jung-y,sofascore
203637,HAN Y / Shan X,han-y-shan-x,sofascore
195081,Eerland B / LI J,eerland-b-li-j,sofascore
203638,KIM S I / RI M S,kim-s-i-ri-m-s,sofascore
204273,KST Energa Man­e­kin Torun,kst-energa-manekin-torun,sofascore
204274,Eslövs AI BT,eslovs-ai-bt,sofascore
204280,Gazprom Fakel Orenburg,gazprom-fakel-orenburg,sofascore
204281,SPG Walter Wels,spg-walter-wels,sofascore
204279,VS Angers TT,vs-angers-tt,sofascore
204222,UMMC Jekaterinburg,ummc-jekaterinburg,sofascore
204223,GV Hennebont TT,gv-hennebont-tt,sofascore
204272,AS Pontoise-Cergy TT,as-pontoise-cergy-tt,sofascore
204276,Chartres Astt,chartres-astt,sofascore
204277,Sten HB Ostrov,sten-hb-ostrov,sofascore
204275,Bogoria Grodzisk Mazowiecki,bogoria-grodzisk-mazowiecki,sofascore
180880,Jha K.,jha-kanak,sofascore
204270,Weinviertel Niederösterreich,weinviertel-niederosterreich,sofascore
204271,Olimpia Unia Grudziadz,olimpia-unia-grudziadz,sofascore
202978,ASV Gruenwettersbach,asv-gruenwettersbach,sofascore
147962,Ambrus K.,ambrus-krisztina,sofascore
172158,Sikorska M.,sikorska-magdalena,sofascore
205170,Hielscher L.,hielscher-lars,sofascore
25038,Lovas P.,lovas-petra,sofascore
205210,Soo W.,soo-wai-yam-minnie,sofascore
126100,Fen Li.,li-fen,sofascore
104601,Jiang H / Lee H C,jiang-h-lee-h-c,sofascore
205194,DOO H K / Tie Y,doo-h-k-tie-y,sofascore
205195,Shao J / YU F,shao-j-yu-f,sofascore
205196,LEE I-C / Liu H-Y,lee-i-c-liu-h-y,sofascore
205197,LIN Y / YU M,lin-y-yu-m,sofascore
190367,Pota G / Samara E,pota-g-samara-e,sofascore
205198,Jouti E.,jouti-eric,sofascore
98273,Chan K.,chan-kazuhiro,sofascore
126250,Baggaley A.,baggaley-andrew,sofascore
25104,Primorac Z.,primorac-zoran,sofascore
205199,Zeljko F.,zeljko-filip,sofascore
158534,Baum P / Franziska P,baum-p-franziska-p,sofascore
195024,Tokic B / Karakasevic A,tokic-b-karakasevic-a,sofascore
195014,Gerell P / Persson J,gerell-p-persson-j,sofascore
205200,Jang W / Lee S,jang-w-lee-s,sofascore
126200,Shibaev A / Skachkov K,shibaev-a-skachkov-k,sofascore
205638,Kosowski J.,kosowski-jakub,sofascore
146884,Habesohn D / Fegerl S,habesohn-d-fegerl-s,sofascore
205747,Feng T / Zhou Y,feng-t-zhou-y,sofascore
146904,Gaponova G / Bilenko T,gaponova-g-bilenko-t,sofascore
205748,Guseva E / Prokhorova Y,guseva-e-prokhorova-y,sofascore
157284,Komwong N / Sawettabut S,komwong-n-sawettabut-s,sofascore
205751,Reed D / Walker S,reed-d-walker-s,sofascore
207123,Tabachnik P.,tabachnik-pablo,sofascore
159892,Kim B.,kim-byeolnim,sofascore
195102,Arguelles C / Codina A,arguelles-c-codina-a,sofascore
207562,Cechova D.,cechova-dana,sofascore
25044,Xian Y.,xian-yi-fang,sofascore
183679,Pucar T.,pucar-tomislav,sofascore
25116,Dodean D.,dodean-daniela,sofascore
103193,Solja A.,solja-amelie,sofascore
195075,Medina P / Ruano L,medina-p-ruano-l,sofascore
76827,Didukh O.,didukh-oleksandr,sofascore
76859,Zhmudenko Y.,zhmudenko-yaroslav,sofascore
194722,Chaitat C / Komwong N,chaitat-c-komwong-n,sofascore
25162,Maze M.,maze-michael,sofascore
194991,Oshima Y / Morizono M,oshima-y-morizono-m,sofascore
208086,Zatowka P.,zatowka-patryk,sofascore
146898,Blazhko A.,blazhko-anna,sofascore
182793,Drinkhall P / Pitchford L,drinkhall-p-pitchford-l,sofascore
208100,Flore T / Ouaiche S,flore-t-ouaiche-s,sofascore
208101,Jorgic D / Kozul D,jorgic-d-kozul-d,sofascore
208102,Kallberg A / Lundqvist J,kallberg-a-lundqvist-j,sofascore
208115,Gionis P / Pattantyus A,gionis-p-pattantyus-a,sofascore
208103,Pistej L / Sereda P,pistej-l-sereda-p,sofascore
208104,Jancarik L / Sirucek P,jancarik-l-sirucek-p,sofascore
195019,Jevtovic M / Pete Z,jevtovic-m-pete-z,sofascore
208105,Konecny T / Prokopcov D,konecny-t-prokopcov-d,sofascore
208106,Jorgensen E / Ronneberg L,jorgensen-e-ronneberg-l,sofascore
208107,Konstantinopoulos K / Papageorgiou K,konstantinopoulos-k-papageorgiou-k,sofascore
208108,Kulpa K / Wang Z,kulpa-k-wang-z,sofascore
208109,Lakatos T / Szudi A,lakatos-t-szudi-a,sofascore
208110,Chen D / Geraldo J,chen-d-geraldo-j,sofascore
208111,Oostwouder E / Zibrat J,oostwouder-e-zibrat-j,sofascore
208112,Fegerl S / Monteiro J,fegerl-s-monteiro-j,sofascore
208113,Rech Daldosso M / Stoyanov N,rech-daldosso-m-stoyanov-n,sofascore
208114,KOU L / Zhmudenko Y,kou-l-zhmudenko-y,sofascore
208116,Jonsson J / Kallberg C,jonsson-j-kallberg-c,sofascore
208117,Cechova D / Privalova A,cechova-d-privalova-a,sofascore
195093,De Nutte S / Ni X L,de-nutte-s-ni-x-l,sofascore
208118,Hirici C / Postoaca C,hirici-c-postoaca-c,sofascore
208119,Diaconu A / Jeger M,diaconu-a-jeger-m,sofascore
208120,Arlouskaya A / Nikitchanka A,arlouskaya-a-nikitchanka-a,sofascore
208121,Noskova Y / Tikhomirova A,noskova-y-tikhomirova-a,sofascore
208122,Fajmut M / Galic A,fajmut-m-galic-a,sofascore
208123,Gonderinger T / Konsbruck D,gonderinger-t-konsbruck-d,sofascore
208124,Bajor N / Trosman N,bajor-n-trosman-n,sofascore
208125,Piccolin G / Vivarelli D,piccolin-g-vivarelli-d,sofascore
195083,Erdelji A / Feher G,erdelji-a-feher-g,sofascore
208126,Loyen E / Lung L,loyen-e-lung-l,sofascore
208127,Tamasauskaite E / Zancaner D,tamasauskaite-e-zancaner-d,sofascore
208128,Xian Y F / LI X,xian-y-f-li-x,sofascore
208129,Baranova O / Blazhko A,baranova-o-blazhko-a,sofascore
208092,Kallberg A.,kallberg-anton,sofascore
208093,Polansky T.,polansky-tomas,sofascore
208087,Diaconu A.,diaconu-adina,sofascore
208089,Nikitchanka A.,nikitchanka-alina,sofascore
208085,Jurkova E.,jurkova-eva,sofascore
208096,Menge M.,menge-merve,sofascore
208090,Konsbruck D.,konsbruck-danielle,sofascore
24889,Henzell W.,henzell-william,sofascore
209034,Butler J.,butler-jimmy,sofascore
182753,Burov V.,burov-viacheslav,sofascore
148028,Akkuzu C.,akkuzu-can,sofascore
209539,Harimoto T.,harimoto-tomokazu,sofascore
205749,Chiang H C / Chuang C Y,chiang-h-c-chuang-c-y,sofascore
209540,Aruna Q / Assar O,aruna-q-assar-o,sofascore
209548,Sirucek P / Tregler T,sirucek-p-tregler-t,sofascore
195107,Postoaca C / Szocs B,postoaca-c-szocs-b,sofascore
209530,Silbereisen K / Wu J,silbereisen-k-wu-j,sofascore
76877,Zhang L.,zhang-lily,sofascore
209541,Kusinska K.,kusinska-klaudia,sofascore
209542,Fukuhara A / Ito M,fukuhara-a-ito-m,sofascore
158548,Huang Y-H / Lee I-C,huang-y-h-lee-i-c,sofascore
158550,Zhang L / Zheng J,zhang-l-zheng-j,sofascore
104557,Nordberg H.,nordberg-hampus,sofascore
104559,Oversjo M.,oversjo-mattias,sofascore
76937,Pavlovich V.,pavlovich-viktoria,sofascore
209553,Zheng J.,zheng-jiaqi,sofascore
183683,Bergstrom Linda,bergstrom-linda,sofascore
210909,Mantz C.,mantz-chantal,sofascore
195015,GAO N / Yang Z,gao-n-yang-z,sofascore
210919,Akerstrom F / Oversjo M,akerstrom-f-oversjo-m,sofascore
25088,Kishikawa S.,kishikawa-seiya,sofascore
210912,Chen M / MU Z,chen-m-mu-z,sofascore
210914,Bergand F / Holmsten E,bergand-f-holmsten-e,sofascore
210913,Paskauskiene R / Pota G,paskauskiene-r-pota-g,sofascore
210918,Ekholm M / Kallberg C,ekholm-m-kallberg-c,sofascore
210916,Ishikawa K / Ito M,ishikawa-k-ito-m,sofascore
210917,MAK T W / Soo W Y M,mak-t-w-soo-w-y-m,sofascore
210915,Bilenko T / Pavlovich V,bilenko-t-pavlovich-v,sofascore
195035,Bobocica M / Stoyanov N,bobocica-m-stoyanov-n,sofascore
210920,Fang B / XU X,fang-b-xu-x,sofascore
205750,Dyjas J / Geraldo J,dyjas-j-geraldo-j,sofascore
209549,FAN Z / Zhang J,fan-z-zhang-j,sofascore
141676,Flore T / Lebesson E,flore-t-lebesson-e,sofascore
210910,Kasahara H.,kasahara-hiromitsu,sofascore
25082,Eloi D.,eloi-damien,sofascore
209546,Ismailov S.,ismailov-sadi,sofascore
210911,Cantero J.,cantero-jesus,sofascore
209551,Balint B.,balint-bernadett,sofascore
205746,Tomanovska K.,tomanovska-katerina,sofascore
213386,Guisnel O.,guisnel-oceane,sofascore
213384,Morizono M.,morizono-mizuki,sofascore
213402,Bobocica M / Mutti L,bobocica-m-mutti-l,sofascore
213403,Chuang C-Y / Huang S-S,chuang-c-y-huang-s-s,sofascore
213406,Bruckner M / Nagy K,bruckner-m-nagy-k,sofascore
213407,Chen C-A / Chiang H-C,chen-c-a-chiang-h-c,sofascore
213400,Alexandrov T / Kodjabashev D,alexandrov-t-kodjabashev-d,sofascore
213401,HO K K / NG P N,ho-k-k-ng-p-n,sofascore
213404,Kizukuri Y / Matsuyama Y,kizukuri-y-matsuyama-y,sofascore
213405,Abiodun B / Aruna Q,abiodun-b-aruna-q,sofascore
213390,Bajor N / Grzybowska K,bajor-n-grzybowska-k,sofascore
213394,Cheng H-T / Liu Y-H,cheng-h-t-liu-y-h,sofascore
213395,Park Y / Lee Z,park-y-lee-z,sofascore
213393,HU M / Menge M,hu-m-menge-m,sofascore
213392,Guisnel O / Migot M,guisnel-o-migot-m,sofascore
213391,Tikhomirova A / Troshneva E,tikhomirova-a-troshneva-e,sofascore
213380,Yu M / Zhou Y,yu-m-zhou-y,sofascore
213387,Nakahata N.,nakahata-natsumi,sofascore
213389,Yue WU.,wu-yue,sofascore
213388,Yang YU.,yu-yang,sofascore
213385,Hashimoto H.,hashimoto-honoka,sofascore
213381,Bankosz M.,bankosz-michal,sofascore
213382,Obeslo M.,obeslo-michal,sofascore
213379,Szita M.,szita-marton,sofascore
213383,Vrablik J.,vrablik-jiri,sofascore
104493,Liu G.,liu-gaoyang,sofascore
213664,HO K K / Tang P,ho-k-k-tang-p,sofascore
213663,Boll T / Mengel S,boll-t-mengel-s,sofascore
213665,Franziska P / Ovtcharov D,franziska-p-ovtcharov-d,sofascore
213666,Jang W / Jeong S,jang-w-jeong-s,sofascore
213667,Freitas M / Geraldo J,freitas-m-geraldo-j,sofascore
213669,Chen S-Y / Lee I-C,chen-s-y-lee-i-c,sofascore
213668,Feng T / Lin Y,feng-t-lin-y,sofascore
158482,Chen Xingtong,chen-xingtong,sofascore
131662,Limei Hu.,hu-limei,sofascore
25176,Wang C.,wang-chen,sofascore
126230,Sirucek P.,sirucek-pavel,sofascore
25182,Schlager W.,schlager-werner,sofascore
216371,Assar K / El-Beiali M,assar-k-el-beiali-m,sofascore
216369,Albahrani A / Alrashidi M,albahrani-a-alrashidi-m,sofascore
216368,Flore T / Gauzy S,flore-t-gauzy-s,sofascore
216370,LIM J / Park G,lim-j-park-g,sofascore
216372,Jiang T / Wong C T,jiang-t-wong-c-t,sofascore
194996,Alkhadrawi A / BU Shulaybi A,alkhadrawi-a-bu-shulaybi-a,sofascore
216367,Chen F / LI H,chen-f-li-h,sofascore
216373,LI X / Zhu Y,li-x-zhu-y,sofascore
216374,Abdulraheem M / Alshammari M,abdulraheem-m-alshammari-m,sofascore
216439,Shibata S.,shibata-saki,sofascore
216438,Al-Hasan S.,al-hasan-salem,sofascore
205753,Zhai Y.,zhai-yujia,sofascore
141626,Al-Mohannadi A.,al-mohannadi-ahmad,sofascore
209544,Szocs H.,szocs-hunor,sofascore
216765,Al-Mohannadi A / LI P,al-mohannadi-a-li-p,sofascore
216764,Ismailov S / Liventsov A,ismailov-s-liventsov-a,sofascore
216766,Faramarzi M / Mohamed A,faramarzi-m-mohamed-a,sofascore
216767,Pota G / Vacenovska I,pota-g-vacenovska-i,sofascore
76889,Mohamed A.,mohamed-aia,sofascore
126122,Stefanska K.,stefanska-kinga,sofascore
208091,Jorgić D.,jorgic-darko,sofascore
217678,Simon Mathan,simon-mathan,sofascore
104515,Anthony A.,anthony-amalraj,sofascore
218121,Indeherberg J.,indeherberg-julien,sofascore
218122,Uemura Keiya,uemura-keiya,sofascore
218123,Khanin A.,khanin-aliaksandr,sofascore
218124,Mcbeath D.,mcbeath-david,sofascore
209543,Brodd V.,brodd-viktor,sofascore
218126,Lotfijanabadi M.,lotfijanabadi-miad,sofascore
218125,Khatchanov M.,khatchanov-martin,sofascore
218129,Kotowski Tomasz,kotowski-tomasz,sofascore
218130,Rezetka R.,rezetka-roman,sofascore
148010,Kwan M.,kwan-man-ho,sofascore
218131,Badowski M.,badowski-marek,sofascore
218132,Serdaroglu D.,serdaroglu-david,sofascore
218133,Adrian Wiecek,wiecek-adrian,sofascore
208099,Tromer L.,tromer-laurens,sofascore
218128,Magdy S.,magdy-shady,sofascore
208088,Bajor N.,bajor-natalia,sofascore
209552,Migot M.,migot-marie,sofascore
218134,Patseyeva Hanna,patseyeva-hanna,sofascore
218135,Brateyko S.,brateyko-solomiya,sofascore
218136,Wolowiec Dominika,wolowiec-dominika,sofascore
218137,Mak T.,mak-tze-wing,sofascore
218138,Pfefer L.,pfefer-laura,sofascore
158512,Tazoe K.,tazoe-kenta,sofascore
218127,Murawski M.,murawski-michal,sofascore
148048,Vilchez M.,vilchez-miguel,sofascore
218143,Weerasinghe Helshan,weerasinghe-helshan,sofascore
218144,Gorgona Alberto Pan,gorgona-alberto-pan,sofascore
218145,Moavro S.,moavro-sebastian,sofascore
218147,Tutura Marek Svk,tutura-marek-svk,sofascore
218139,Trigolos D.,trigolos-daria,sofascore
218140,Nowocin K.,nowocin-katarzyna,sofascore
218148,Zalomska R.,zalomska-roksana,sofascore
218149,Bruna Takahashi,takahashi-bruna,sofascore
218150,MA Wenting ^^ Nor,ma-wenting-nor,sofascore
218151,Zhu Chengzhu,zhu-chengzhu,sofascore
218152,Amano Y.,amano-yu,sofascore
131608,Abe M.,abe-megumi,sofascore
218226,Savelyeva A.,savelyeva-antonina,sofascore
218218,Chasselin P.,chasselin-pauline,sofascore
218227,Liu Q.,liu-qi,sofascore
218228,Loeuillette S.,loeuillette-stephanie,sofascore
218229,Shiomi M.,shiomi-maki,sofascore
218222,Bai H.,bai-he,sofascore
218221,Ishiy V.,ishiy-vitor,sofascore
218220,Landrieu A.,landrieu-andrea,sofascore
218219,Korbel P.,korbel-petr,sofascore
218210,Gorak D / Wang Z,gorak-d-wang-z,sofascore
218211,Cassin A / Flore T,cassin-a-flore-t,sofascore
218208,Kosiba D / Szudi A,kosiba-d-szudi-a,sofascore
218209,Liventsov A / Skachkov K,liventsov-a-skachkov-k,sofascore
218207,Kodjabashev D / Pryshchepa Y,kodjabashev-d-pryshchepa-y,sofascore
218212,Ciobanu I / Postoaca C,ciobanu-i-postoaca-c,sofascore
218213,ABE M / Morizono M,abe-m-morizono-m,sofascore
218214,Hamamoto Y / Hayata H,hamamoto-y-hayata-h,sofascore
218215,MA W / Zhang M,ma-w-zhang-m,sofascore
218216,Loeuillette S / Migot M,loeuillette-s-migot-m,sofascore
146864,Floras R.,floras-robert,sofascore
218230,Ievgen Pryshchepa,pryshchepa-yevhen,sofascore
218223,Cassin A.,cassin-alexandre,sofascore
218224,Rasmussen T.,rasmussen-tobias,sofascore
218225,Pak Nam NG.,ng-pak-nam,sofascore
222933,Ciobanu I / Szocs B,ciobanu-i-szocs-b,sofascore
76853,Shing Y.,shing-yoshua,sofascore
76881,Shahsavari N.,shahsavari-neda,sofascore
104569,Ueda J.,ueda-jin,sofascore
223910,Kallberg A / Karlsson K,kallberg-a-karlsson-k,sofascore
223911,Apolonia T / Freitas M,apolonia-t-freitas-m,sofascore
223912,Shibaev A / Vlasov G,shibaev-a-vlasov-g,sofascore
223913,Jeoung Y / Lee S,jeoung-y-lee-s,sofascore
223905,Grundisch C / Vacenovska I,grundisch-c-vacenovska-i,sofascore
223903,Samara E / Szocs B,samara-e-szocs-b,sofascore
25170,Kim K.,kim-kyung-ah,sofascore
158522,Hwang M.,hwang-minha,sofascore
25187,Sang Eun Oh.,oh-sang-eun,sofascore
224397,Wen J.,wen-jia,sofascore
223914,HU M / Liu J,hu-m-liu-j,sofascore
224467,WEN J / Zhu Y,wen-j-zhu-y,sofascore
223906,Hashimoto H / Sato H,hashimoto-h-sato-h,sofascore
224465,Desai H / Gnanasekaran S,desai-h-gnanasekaran-s,sofascore
224464,Gacina A / Wang E,gacina-a-wang-e,sofascore
224461,Haiqal M A / Ibrahim M S,haiqal-m-a-ibrahim-m-s,sofascore
224462,Jang W / Park G,jang-w-park-g,sofascore
224463,Pitchford L / Walker S,pitchford-l-walker-s,sofascore
224466,LEE C S / Liao C T,lee-c-s-liao-c-t,sofascore
195025,Alamian N / Alamiyan N,alamian-n-alamiyan-n,sofascore
224487,Choi Y.,choi-yelin,sofascore
224488,Wang X.,wang-xi,sofascore
229185,Afanador B.,afanador-brian,sofascore
229187,Wang J.,wang-jianan,sofascore
229186,Yan X.,yan-xin,sofascore
229190,Gerassimenko K.,gerassimenko-kirill,sofascore
229189,Campos J.,campos-jorge,sofascore
229188,Feng Y.,feng-yijun,sofascore
229180,Lariba I.,lariba-ian,sofascore
229181,Tapper M.,tapper-melissa,sofascore
76941,Offiong E.,offiong-edem,sofascore
229179,Yee S.,yee-sally,sofascore
229178,Allejji H.,allejji-heba,sofascore
229183,Saidani S.,saidani-safa,sofascore
229182,Sahakian M.,sahakian-mariana,sofascore
229184,Arvelo G.,arvelo-gremlis,sofascore
229488,Chtchetinine E.,chtchetinine-evgueni,sofascore
229489,Mendes E.,mendes-enio,sofascore
229490,Kucera Stanislav,kucera-stanislav,sofascore
229491,Vostes Y.,vostes-yannick,sofascore
229492,Hanak M.,hanak-martin,sofascore
229493,Vozicky B.,vozicky-bohumil,sofascore
229494,David P.,david-petr,sofascore
229665,Forster G.,forster-gregor,sofascore
24820,Brazil,brazil,sofascore
24835,South Korea,south-korea,sofascore
24825,China,china,sofascore
229197,Nigeria,nigeria,sofascore
76951,Great Britain,great-britain,sofascore
229193,France,france,sofascore
24836,Sweden,sweden,sofascore
229194,USA,usa,sofascore
24837,Australia,australia,sofascore
76965,North Korea,north-korea,sofascore
24868,China,china,sofascore
76961,Brazil (F),brazil-f,sofascore
76959,Egypt,egypt,sofascore
24878,Singapore,singapore,sofascore
24879,South Korea,south-korea,sofascore
229191,Romania,romania,sofascore
229192,Chinese Taipei,chinese-taipei,sofascore
24872,Hong Kong,hong-kong,sofascore
24871,Germany,germany,sofascore
24881,USA,usa,sofascore
24874,Netherlands,netherlands,sofascore
24838,Austria,austria,sofascore
24876,Poland,poland,sofascore
24873,Japan,japan,sofascore
